normal,1590,1583.2213570634037,922712788,5
normal,1591,1587.758620689655,922712793,5
normal,1592,1589.715239154616,922712798,5
normal,1636,1590.8375973303669,922712803,5
normal,1637,1607.3348164627364,922712808,5
normal,1684,1621.2491657397109,922712813,5
normal,1707,1647.437152391546,922712818,5
normal,1708,1674.4860956618463,922712823,5
normal,1709,1692.7385984427142,922712828,5
normal,1710,1702.987764182425,922712833,5
normal,1711,1707.7252502780866,922712838,5
normal,1734,1709.715239154616,922712843,5
normal,1735,1718.7664071190209,922712848,5
normal,1736,1726.373748609566,922712853,5
normal,1779,1731.778642936596,922712858,5
normal,1780,1750.1179087875414,922712863,5
normal,1805,1764.4660734149052,922712868,5
normal,1806,1782.6473859844268,922712873,5
normal,1807,1795.060066740823,922712878,5
normal,1808,1802.2669632925472,922712883,5
normal,1809,1805.9032258064515,922712888,5
normal,1810,1807.7041156840933,922712893,5
normal,1811,1808.837597330367,922712898,5
normal,1812,1809.8375973303669,922712903,5
normal,1813,1810.837597330367,922712908,5
normal,1814,1811.8375973303669,922712913,5
normal,1815,1812.8375973303669,922712918,5
normal,1816,1813.8375973303669,922712923,5
normal,1817,1814.837597330367,922712928,5
normal,1818,1815.8375973303669,922712933,5
normal,1819,1816.8375973303669,922712938,5
normal,1820,1817.8375973303669,922712943,5
normal,1821,1818.837597330367,922712948,5
normal,1822,1819.8375973303669,922712953,5
normal,1823,1820.8375973303669,922712958,5
normal,1824,1821.8375973303673,922712963,5
normal,1825,1822.837597330367,922712968,5
normal,1826,1823.8375973303669,922712973,5
normal,1827,1824.8375973303669,922712978,5
normal,1828,1825.8375973303669,922712983,5
normal,1829,1826.837597330367,922712988,5
normal,1830,1827.8375973303669,922712993,5
normal,1891,1828.8375973303669,922712998,5
normal,1952,1851.461624026696,922713003,5
normal,1988,1892.1056729699667,922713008,5
normal,2025,1935.7530589543937,922713013,5
higher,2328,1978.2591768631812,922713018,5
higher,2398,2113.928809788654,922713023,5
normal,2404,2243.545050055617,922713028,5
normal,2405,2332.6429365962176,922713033,5
normal,2430,2380.5895439377086,922713038,5
normal,2579,2408.4260289210233,922713043,5
normal,2580,2474.456062291435,922713048,5
normal,2631,2525.261401557286,922713053,5
normal,2652,2576.344827586207,922713058,5
normal,2653,2615.186874304783,922713063,5
normal,2654,2637.2769744160178,922713068,5
normal,2655,2648.1101223581754,922713073,5
normal,2656,2652.780867630701,922713078,5
normal,2657,2654.726362625139,922713083,5
normal,2707,2655.837597330367,922713088,5
higher,2923,2674.4972191323695,922713093,5
normal,2924,2767.6996662958845,922713098,5
normal,2925,2843.082313681869,922713103,5
normal,2986,2892.0355951056727,922713108,5
higher,3195,2937.8186874304783,922713113,5
higher,3306,3039.2491657397104,922713118,5
normal,3307,3155.571746384872,922713123,5
normal,3357,3237.261401557286,922713128,5
normal,3358,3300.77085650723,922713133,5
normal,3359,3334.7741935483873,922713138,5
normal,3378,3350.412680756396,922713143,5
normal,3489,3363.417130144605,922713148,5
normal,3490,3411.1023359288097,922713153,5
normal,3612,3449.015572858732,922713158,5
normal,3673,3517.450500556173,922713163,5
normal,3682,3588.027808676307,922713168,5
normal,3683,3637.9288097886542,922713173,5
normal,3684,3666.070077864293,922713178,5
normal,3685,3678.716351501668,922713183,5
normal,3775,3683.1924360400444,922713188,5
normal,3784,3716.8687430478312,922713193,5
normal,3785,3747.5261401557286,922713198,5
normal,3786,3768.7486095661843,922713203,5
normal,3787,3780.260289210234,922713208,5
normal,3788,3785.0311457174635,922713213,5
normal,3799,3786.793103448276,922713218,5
normal,4028,3791.4416017797553,922713223,5
normal,4041,3877.6162402669634,922713228,5
normal,4042,3953.4193548387098,922713233,5
normal,4043,4004.6751946607337,922713238,5
normal,4155,4031.2369299221355,922713243,5
normal,4181,4081.106785317019,922713248,5
normal,4205,4126.12235817575,922713253,5
normal,4206,4165.211345939933,922713258,5
normal,4230,4189.2369299221355,922713263,5
normal,4256,4209.3381535038925,922713268,5
normal,4432,4230.010011123471,922713273,5
normal,4546,4307.100111234706,922713278,5
normal,4569,4408.8197997775305,922713283,5
normal,4595,4489.99555061179,922713288,5
normal,4596,4547.719688542826,922713293,5
normal,4618,4577.924360400444,922713298,5
normal,4619,4598.444938820912,922713303,5
normal,4620,4609.6173526140155,922713308,5
normal,4621,4615.778642936596,922713313,5
normal,4622,4619.020022246941,922713318,5
normal,4623,4620.720800889878,922713323,5
normal,4624,4621.837597330367,922713328,5
normal,4625,4622.837597330367,922713333,5
normal,4626,4623.837597330366,922713338,5
normal,4820,4624.837597330367,922713343,5
normal,4970,4695.394883203559,922713348,5
normal,4971,4808.058954393771,922713353,5
normal,4972,4892.451612903226,922713358,5
normal,4973,4942.606229143492,922713363,5
normal,5070,4964.963292547274,922713368,5
normal,5116,5006.607341490545,922713373,5
normal,5117,5053.486095661847,922713378,5
normal,5145,5087.222469410456,922713383,5
normal,5146,5116.573971078977,922713388,5
normal,5262,5133.391546162403,922713393,5
normal,5263,5183.279199110122,922713398,5
normal,5265,5221.77085650723,922713403,5
normal,5340,5247.057842046718,922713408,5
normal,5400,5286.690767519465,922713413,5
normal,5423,5335.216907675194,922713418,5
normal,5424,5377.421579532814,922713423,5
normal,5507,5404.283648498331,922713428,5
normal,5536,5447.6229143492765,922713433,5
normal,5554,5487.924360400444,922713438,5
normal,5668,5520.941045606229,922713443,5
normal,5789,5581.709677419354,922713448,5
normal,5801,5668.838709677419,922713453,5
normal,5847,5735.560622914349,922713458,5
normal,5848,5792.144605116797,922713463,5
normal,5849,5824.740823136819,922713468,5
normal,5850,5840.484983314794,922713473,5
normal,5979,5847.02447163515,922713478,5
normal,5992,5895.7185761957735,922713483,5
normal,5993,5939.736373748609,922713488,5
normal,5994,5969.968854282535,922713493,5
normal,5995,5986.185761957731,922713498,5
normal,5996,5992.65850945495,922713503,5
normal,6141,5994.77085650723,922713508,5
normal,6181,6047.735261401557,922713513,5
normal,6192,6106.03893214683,922713518,5
normal,6211,6151.187986651836,922713523,5
normal,6224,6183.903225806452,922713528,5
normal,6298,6205.345939933259,922713533,5
normal,6343,6242.966629588431,922713538,5
normal,6456,6286.503893214683,922713543,5
normal,6549,6357.557285873192,922713548,5
normal,6601,6441.969966629589,922713553,5
normal,6634,6518.313681868743,922713558,5
normal,6711,6577.670745272524,922713563,5
normal,6836,6639.075639599554,922713568,5
normal,7090,6722.796440489432,922713573,5
normal,7205,6872.853170189099,922713578,5
higher,7749,7024.710789766406,922713583,5
higher,10357,7321.430478309232,922713588,5
higher,10914,8477.789766407119,922713593,5
higher,11426,9591.408231368187,922713598,5
higher,11541,10525.110122358175,922713603,5
normal,11717,11111.734149054504,922713608,5
normal,12170,11458.03448275862,922713613,5
higher,13051,11781.529477196886,922713618,5
higher,13725,12302.02892102336,922713623,5
higher,14024,12924.538375973303,922713628,5
normal,14270,13462.982202447163,922713633,5
normal,14321,13880.684093437152,922713638,5
normal,14322,14132.206896551725,922713643,5
normal,14323,14254.4638487208,922713648,5
normal,14333,14303.689655172413,922713653,5
normal,14496,14322.771968854282,922713658,5
normal,14714,14387.890989988877,922713663,5
normal,14756,14517.832035595104,922713668,5
normal,14939,14632.11790878754,922713673,5
normal,15325,14770.99110122358,922713678,5
normal,15542,15000.79532814238,922713683,5
normal,15759,15243.957730812013,922713688,5
normal,15760,15485.55728587319,922713693,5
normal,15783,15639.52169076752,922713698,5
normal,15784,15727.182424916577,922713703,5
normal,15785,15765.763070077865,922713708,5
normal,15786,15779.577308120131,922713713,5
normal,15837,15783.981090100111,922713718,5
normal,15973,15803.735261401558,922713723,5
normal,16041,15868.528364849833,922713728,5
normal,16042,15944.231368186873,922713733,5
normal,16043,15997.389321468298,922713738,5
normal,16136,16026.987764182424,922713743,5
normal,16137,16072.63515016685,922713748,5
normal,16159,16104.252502780866,922713753,5
normal,16163,16131.614015572857,922713758,5
normal,16164,16149.212458286984,922713763,5
normal,16166,16158.388209121245,922713768,5
normal,16189,16162.963292547274,922713773,5
normal,16196,16173.193548387095,922713778,5
normal,16197,16183.38042269188,922713783,5
normal,16198,16190.704115684093,922713788,5
normal,16206,16195.141268075638,922713793,5
normal,16207,16200.004449388209,922713798,5
normal,16208,16203.42936596218,922713803,5
normal,16234,16205.864293659622,922713808,5
normal,16257,16216.575083426029,922713813,5
normal,16282,16233.245828698553,922713818,5
normal,16283,16254.547274749722,922713823,5
normal,16332,16269.662958843157,922713828,5
normal,16333,16295.804226918797,922713833,5
normal,16340,16314.496106785318,922713838,5
normal,16341,16328.192436040044,922713843,5
normal,16342,16335.933259176863,922713848,5
normal,16368,16339.736373748608,922713853,5
normal,16369,16350.614015572857,922713858,5
normal,16399,16359.322580645163,922713863,5
normal,16400,16375.813125695218,922713868,5
normal,16401,16388.025583982202,922713873,5
normal,16422,16395.666295884315,922713878,5
normal,16425,16406.91657397108,922713883,5
normal,16426,16415.611790878753,922713888,5
normal,16459,16421.378197997772,922713893,5
normal,16460,16436.31368186874,922713898,5
normal,16516,16447.79199110122,922713903,5
normal,16537,16475.199110122358,922713908,5
normal,16538,16503.140155728586,922713913,5
normal,16539,16522.226918798664,922713918,5
normal,16540,16532.915461624027,922713923,5
normal,16541,16537.753058954393,922713928,5
normal,16542,16539.726362625137,922713933,5
normal,16543,16540.837597330366,922713938,5
normal,16544,16541.83759733037,922713943,5
normal,16563,16542.837597330366,922713948,5
normal,16564,16550.324805339267,922713953,5
normal,16565,16556.730812013346,922713958,5
normal,16589,16561.33481646274,922713963,5
normal,16590,16572.42602892102,922713968,5
normal,16591,16580.934371523916,922713973,5
normal,16592,16586.639599555063,922713978,5
normal,16593,16589.94215795328,922713983,5
normal,16594,16591.709677419356,922713988,5
normal,16595,16592.837597330366,922713993,5
normal,16596,16593.837597330366,922713998,5
normal,16597,16594.837597330366,922714003,5
normal,16598,16595.837597330366,922714008,5
normal,16599,16596.837597330366,922714013,5
normal,16600,16597.837597330366,922714018,5
normal,16601,16598.837597330366,922714023,5
normal,16608,16599.837597330363,922714028,5
normal,16660,16603.0,922714033,5
normal,16684,16624.182424916573,922714038,5
normal,16685,16649.98998887653,922714043,5
normal,16686,16668.709677419356,922714048,5
normal,16687,16679.620689655174,922714053,5
normal,16688,16684.65850945495,922714058,5
normal,16689,16686.709677419356,922714063,5
normal,16690,16687.837597330366,922714068,5
normal,16691,16688.83759733037,922714073,5
normal,16692,16689.837597330366,922714078,5
normal,16693,16690.837597330366,922714083,5
normal,16701,16691.837597330366,922714088,5
normal,16782,16695.360400444937,922714093,5
normal,16805,16727.294771968853,922714098,5
normal,16806,16761.651835372635,922714103,5
normal,16807,16785.977753058953,922714108,5
normal,16808,16799.62513904338,922714113,5
normal,16809,16805.5361512792,922714118,5
normal,16834,16807.715239154615,922714123,5
normal,16899,16817.487208008897,922714128,5
normal,16980,16848.76084538376,922714133,5
normal,17086,16902.61957730812,922714138,5
normal,17091,16980.705228031144,922714143,5
normal,17097,17037.90767519466,922714148,5
normal,17098,17073.212458286987,922714153,5
normal,17099,17090.052280311458,922714158,5
normal,17125,17096.402669632924,922714163,5
normal,17146,17107.63070077864,922714168,5
normal,17169,17123.5361512792,922714173,5
normal,17218,17143.505005561736,922714178,5
normal,17249,17174.91879866518,922714183,5
normal,17284,17208.388209121247,922714188,5
normal,17285,17243.271412680755,922714193,5
normal,17297,17266.140155728586,922714198,5
normal,17320,17282.63959955506,922714203,5
normal,17342,17299.543937708564,922714208,5
normal,17343,17318.223581757506,922714213,5
normal,17347,17331.225806451614,922714218,5
normal,17348,17340.081201334815,922714223,5
normal,17349,17344.879866518353,922714228,5
normal,17350,17347.303670745274,922714233,5
normal,17351,17348.720800889878,922714238,5
normal,17352,17349.820912124585,922714243,5
normal,17353,17350.837597330366,922714248,5
normal,17354,17351.837597330366,922714253,5
normal,17355,17352.837597330366,922714258,5
normal,17356,17353.837597330363,922714263,5
normal,17357,17354.837597330366,922714268,5
normal,17358,17355.837597330366,922714273,5
normal,17359,17356.837597330366,922714278,5
normal,17360,17357.837597330366,922714283,5
normal,17361,17358.837597330366,922714288,5
normal,17362,17359.837597330366,922714293,5
normal,17363,17360.837597330366,922714298,5
normal,17364,17361.837597330366,922714303,5
normal,17365,17362.837597330366,922714308,5
normal,17366,17363.837597330366,922714313,5
normal,17367,17364.837597330366,922714318,5
normal,17368,17365.837597330366,922714323,5
normal,17369,17366.837597330366,922714328,5
normal,17370,17367.837597330366,922714333,5
normal,17390,17368.83759733037,922714338,5
normal,17391,17376.685205784204,922714343,5
normal,17392,17383.391546162406,922714348,5
normal,17393,17388.1957730812,922714353,5
normal,17394,17391.0978865406,922714358,5
normal,17395,17392.7319243604,922714363,5
normal,17404,17393.837597330366,922714368,5
normal,17443,17397.720800889874,922714373,5
normal,17729,17414.818687430477,922714378,5
normal,17752,17531.54727474972,922714383,5
normal,17758,17634.480533926584,922714388,5
normal,17759,17705.02447163515,922714393,5
normal,17760,17741.775305895437,922714398,5
normal,17761,17755.70077864294,922714403,5
normal,17762,17759.520578420466,922714408,5
normal,17768,17760.80978865406,922714413,5
normal,17769,17763.639599555063,922714418,5
normal,17770,17766.14126807564,922714423,5
normal,17771,17768.14238042269,922714428,5
normal,17772,17769.642936596218,922714433,5
normal,17773,17770.80978865406,922714438,5
normal,17774,17771.837597330366,922714443,5
normal,17775,17772.837597330366,922714448,5
normal,17778,17773.837597330366,922714453,5
normal,17779,17775.558398220244,922714458,5
normal,17847,17777.159065628475,922714463,5
normal,18242,17802.706340378198,922714468,5
normal,18243,17966.026696329252,922714473,5
normal,18244,18098.83982202447,922714478,5
normal,18268,18185.446051167964,922714483,5
normal,18269,18236.4149054505,922714488,5
normal,18270,18257.843159065626,922714493,5
normal,18328,18265.63959955506,922714498,5
normal,18331,18289.484983314793,922714503,5
normal,18377,18309.09232480534,922714508,5
normal,18762,18338.451612903227,922714513,5
normal,18763,18497.467185761958,922714518,5
normal,18816,18624.907675194663,922714523,5
normal,19055,18726.422691879863,922714528,5
normal,19078,18868.77085650723,922714533,5
normal,19079,18972.655172413793,922714538,5
normal,19080,19035.256952169075,922714543,5
normal,19081,19066.22358175751,922714548,5
normal,19088,19077.657397107898,922714553,5
normal,19093,19082.87764182425,922714558,5
normal,19094,19087.24360400445,922714563,5
normal,19095,19090.646273637376,922714568,5
normal,19484,19093.047830923246,922714573,5
normal,19509,19234.483870967742,922714578,5
normal,19510,19360.829810901,922714583,5
normal,19511,19446.74638487208,922714588,5
normal,19512,19491.39488320356,922714593,5
normal,19514,19507.745272525026,922714598,5
normal,19515,19512.06451612903,922714603,5
normal,19559,19513.498331479423,922714608,5
normal,19584,19530.1957730812,922714613,5
normal,19585,19552.859844271414,922714618,5
normal,19594,19569.710789766406,922714623,5
normal,19606,19582.709677419356,922714628,5
normal,19631,19593.914349276973,922714633,5
normal,19648,19609.509454949944,922714638,5
normal,19671,19626.620689655174,922714643,5
normal,19672,19646.528364849833,922714648,5
normal,20111,19660.153503893216,922714653,5
normal,20112,19825.87764182425,922714658,5
normal,20198,19961.293659621802,922714663,5
normal,20260,20081.44827586207,922714668,5
normal,20261,20173.93214682981,922714673,5
normal,20286,20224.88765294772,922714678,5
normal,20294,20257.696329254726,922714683,5
normal,20295,20277.37041156841,922714688,5
normal,20296,20287.78642936596,922714693,5
normal,20297,20292.929922135707,922714698,5
normal,20778,20295.431590656284,922714703,5
normal,20779,20469.79087875417,922714708,5
normal,20900,20614.98998887653,922714713,5
normal,21043,20755.344827586207,922714718,5
normal,21227,20891.61512791991,922714723,5
normal,21821,21041.260289210233,922714728,5
normal,21822,21354.05339265851,922714733,5
normal,21823,21588.012235817572,922714738,5
normal,21867,21731.470522803113,922714743,5
normal,21899,21814.230255839822,922714748,5
normal,21949,21860.123470522805,922714753,5
normal,21969,21900.00111234705,922714758,5
normal,21981,21933.07675194661,922714763,5
normal,22004,21958.09677419355,922714768,5
normal,22005,21980.31256952169,922714773,5
normal,22110,21993.832035595104,922714778,5
normal,22111,22038.726362625137,922714783,5
normal,22426,22073.636262513905,922714788,5
normal,22477,22209.420467185762,922714793,5
normal,22495,22333.279199110122,922714798,5
normal,22535,22421.763070077865,922714803,5
normal,23186,22483.948832035596,922714808,5
normal,23327,22749.809788654056,922714813,5
normal,23328,23009.408231368187,922714818,5
normal,23329,23187.34927697442,922714823,5
normal,23690,23282.84872080089,922714828,5
normal,23716,23449.516129032258,922714833,5
normal,23781,23575.93325917686,922714838,5
normal,23990,23680.3659621802,922714843,5
normal,24008,23816.596218020022,922714848,5
normal,24122,23913.522803114574,922714853,5
normal,24123,24011.24360400445,922714858,5
normal,24188,24072.682981090096,922714863,5
normal,24207,24128.372636262513,922714868,5
normal,24208,24168.117908787543,922714873,5
normal,24406,24191.20355951057,922714878,5
normal,24491,24273.84204671858,922714883,5
normal,24492,24368.219132369297,922714888,5
normal,24493,24434.847608453834,922714893,5
normal,24515,24472.48832035595,922714898,5
normal,24516,24496.04004449388,922714903,5
normal,24559,24507.245828698553,922714908,5
normal,24633,24528.05450500556,922714913,5
normal,24659,24570.080088987765,922714918,5
normal,24888,24611.124582869852,922714923,5
normal,24889,24720.74193548387,922714928,5
normal,25060,24803.93325917686,922714933,5
normal,25091,24917.02447163515,922714938,5
normal,25304,25003.958843159067,922714943,5
normal,25674,25132.159065628475,922714948,5
normal,25675,25354.111234705226,922714953,5
normal,25728,25517.057842046717,922714958,5
normal,25729,25633.850945494993,922714963,5
normal,25730,25694.65072302558,922714968,5
normal,25738,25719.555061179086,922714973,5
normal,25739,25730.335928809793,922714978,5
normal,25740,25735.173526140155,922714983,5
normal,25741,25737.864293659622,922714988,5
normal,25761,25739.565072302557,922714993,5
normal,26483,25747.646273637372,922714998,5
normal,26497,26014.240266963294,922715003,5
normal,26860,26240.270300333705,922715008,5
normal,27069,26521.902113459397,922715013,5
normal,27546,26782.003337041155,922715018,5
normal,27569,27114.97107897664,922715023,5
normal,27592,27349.189098998886,922715028,5
normal,27623,27493.006674082313,922715033,5
normal,27679,27572.438264738594,922715038,5
normal,27690,27625.91879866518,922715043,5
normal,27691,27658.631813125696,922715048,5
normal,27692,27677.50723025584,922715053,5
normal,27693,27687.139043381536,922715058,5
normal,27694,27691.142380422694,922715063,5
normal,27715,27692.78197997775,922715068,5
normal,27765,27701.04560622914,922715073,5
normal,27802,27725.711902113457,922715078,5
normal,27803,27758.407119021133,922715083,5
normal,27804,27782.032258064515,922715088,5
normal,27810,27795.81312569522,922715093,5
normal,27818,27803.965517241377,922715098,5
normal,27826,27810.4638487208,922715103,5
normal,27827,27817.290322580644,922715108,5
normal,27968,27822.294771968853,922715113,5
normal,27969,27876.020022246936,922715118,5
normal,27976,27920.02892102336,922715123,5
normal,27977,27951.494994438264,922715128,5
normal,28203,27968.35150166852,922715133,5
normal,28517,28056.314794215796,922715138,5
normal,28518,28239.074527252502,922715143,5
normal,28519,28379.329254727476,922715148,5
normal,28551,28465.557285873194,922715153,5
normal,28559,28516.572858731924,922715158,5
normal,28560,28541.10233592881,922715163,5
normal,29158,28552.15239154616,922715168,5
normal,29168,28772.816462736373,922715173,5
normal,29419,28958.094549499445,922715178,5
normal,29427,29171.836484983316,922715183,5
normal,29457,29312.050055617354,922715188,5
normal,29491,29396.48275862069,922715193,5
normal,29492,29448.135706340378,922715198,5
normal,29493,29473.946607341488,922715203,5
normal,29494,29486.081201334815,922715208,5
normal,29501,29491.3915461624,922715213,5
normal,29549,29495.816462736373,922715218,5
normal,29602,29515.740823136817,922715223,5
normal,30057,29550.798665183538,922715228,5
normal,30677,29741.0489432703,922715233,5
normal,30839,30116.805339265848,922715238,5
normal,31107,30459.44493882091,922715243,5
normal,31649,30776.41045606229,922715248,5
normal,31712,31162.22024471635,922715253,5
normal,31875,31440.804226918797,922715258,5
normal,31876,31662.675194660733,922715263,5
normal,31879,31788.708565072302,922715268,5
normal,32011,31848.610678531702,922715273,5
normal,32030,31918.719688542824,922715278,5
normal,32260,31971.70189098999,922715283,5
normal,32340,32087.96996662959,922715288,5
normal,32537,32203.003337041155,922715293,5
normal,32759,32350.403781979974,922715298,5
normal,32807,32529.98998887653,922715303,5
normal,32928,32669.196885428253,922715308,5
normal,33003,32795.34149054505,922715313,5
normal,33004,32897.56618464961,922715318,5
normal,33014,32957.98776418242,922715323,5
normal,33015,32991.85873192436,922715328,5
normal,33244,33007.235817575085,922715333,5
normal,33442,33095.345939933264,922715338,5
normal,33443,33237.13348164628,922715343,5
normal,33444,33343.250278086765,922715348,5
normal,33445,33406.56952169076,922715353,5
normal,33446,33434.89988876529,922715358,5
normal,33687,33443.74193548387,922715363,5
normal,33688,33532.33370411568,922715368,5
normal,33689,33605.41379310345,922715373,5
normal,33751,33654.467185761954,922715378,5
normal,33929,33701.47830923248,922715383,5
normal,33941,33792.59844271412,922715388,5
normal,34063,33864.2703003337,922715393,5
normal,34218,33953.728587319245,922715398,5
normal,34261,34068.52836484983,922715403,5
normal,34358,34162.49054505005,922715408,5
normal,34392,34255.00222469411,922715413,5
normal,34623,34324.65294771969,922715418,5
normal,34728,34447.69410456062,922715423,5
normal,34873,34573.728587319245,922715428,5
normal,34874,34710.65294771969,922715433,5
normal,34954,34800.38487208009,922715438,5
normal,34992,34876.95884315907,922715443,5
normal,34993,34934.18576195773,922715448,5
normal,34994,34967.49944382647,922715453,5
normal,35073,34984.61735261401,922715458,5
normal,35463,35020.06896551724,922715463,5
normal,35602,35186.364849833146,922715468,5
normal,35964,35369.7530589544,922715473,5
normal,35966,35627.998887652946,922715478,5
normal,35967,35806.95661846496,922715483,5
normal,35991,35907.76751946607,922715488,5
normal,36097,35960.165739710785,922715493,5
normal,36181,36018.829810901,922715498,5
normal,36354,36087.924360400444,922715503,5
normal,36452,36199.1724137931,922715508,5
normal,36733,36314.68631813126,922715513,5
normal,36734,36492.11012235817,922715518,5
normal,36777,36617.19799777531,922715523,5
normal,36789,36705.30923248053,922715528,5
normal,37059,36755.11234705228,922715533,5
normal,37060,36874.656284760844,922715538,5
normal,37154,36964.41045606229,922715543,5
normal,37385,37055.290322580644,922715548,5
normal,37386,37194.644048943264,922715553,5
normal,37394,37292.379310344826,922715558,5
normal,37556,37352.7597330367,922715563,5
normal,37671,37440.01557285873,922715568,5
normal,37694,37540.0489432703,922715573,5
normal,37695,37617.431590656284,922715578,5
normal,37705,37664.21579532814,922715583,5
normal,37706,37689.68854282536,922715588,5
normal,37707,37700.2936596218,922715593,5
normal,37728,37704.4638487208,922715598,5
normal,37934,37713.695216907676,922715603,5
normal,37945,37794.88431590656,922715608,5
normal,37956,37865.111234705226,922715613,5
normal,37967,37915.76640711902,922715618,5
normal,37968,37946.56618464961,922715623,5
normal,38006,37960.525027808675,922715628,5
normal,38292,37979.33704115684,922715633,5
normal,38554,38095.553948832036,922715638,5
normal,38611,38284.011123470525,922715643,5
normal,38625,38444.40378197998,922715648,5
normal,39056,38548.932146829815,922715653,5
normal,39070,38755.86651835372,922715658,5
normal,39163,38909.199110122354,922715663,5
normal,39164,39037.977753058956,922715668,5
normal,39165,39113.00444938821,922715673,5
normal,39363,39148.14794215795,922715678,5
normal,39386,39232.182424916566,922715683,5
normal,39387,39303.41935483871,922715688,5
normal,39409,39350.982202447165,922715693,5
normal,39445,39383.67741935483,922715698,5
normal,39504,39412.37486095662,922715703,5
normal,39763,39450.82424916574,922715708,5
normal,39910,39571.45939933259,922715713,5
normal,40157,39718.381535038934,922715718,5
normal,40473,39910.637374860955,922715723,5
normal,40838,40156.23692992213,922715728,5
normal,41081,40455.83092324805,922715733,5
normal,41568,40747.37374860956,922715738,5
normal,41833,41109.64627363737,922715743,5
normal,42110,41448.52836484983,922715748,5
normal,42390,41763.720800889874,922715753,5
normal,42635,42059.77753058954,922715758,5
normal,42852,42331.76307007787,922715763,5
normal,42943,42578.89655172414,922715768,5
normal,43137,42764.668520578416,922715773,5
normal,43375,42940.77641824249,922715778,5
normal,43641,43134.493882091214,922715783,5
normal,43887,43358.39710789766,922715788,5
normal,44129,43598.26251390434,922715793,5
normal,44372,43843.427141268076,922715798,5
normal,44632,44088.59065628476,922715803,5
normal,44939,44338.55728587319,922715808,5
normal,45231,44609.85650723025,922715813,5
normal,45487,44893.12458286985,922715818,5
normal,45676,45170.036707452724,922715823,5
normal,45885,45414.264738598446,922715828,5
normal,46312,45638.531701890985,922715833,5
normal,46878,45930.11457174638,922715838,5
normal,47124,46333.278086763064,922715843,5
normal,47529,46706.0745272525,922715848,5
normal,47797,47090.017797552835,922715853,5
normal,48042,47429.56952169076,922715858,5
normal,48311,47725.33704115684,922715863,5
normal,48553,48001.42825361513,922715868,5
normal,48792,48260.20244716351,922715873,5
normal,49132,48508.60177975528,922715878,5
normal,49268,48787.967741935485,922715883,5
normal,49542,49021.5150166852,922715888,5
